"","Participant.Public.ID","gloomy","sad","scared","anxious","upset","stim","condition"
"439","30064",0,0,0,0,0,"Clean 1.jpg","pic"
"440","30064",0,0,100,80,30,"Ferret 1.jpg","pic"
"441","30064",24,20,100,85,60,"Prison 2.jpg","pic"
"442","30064",0,10,0,0,20,"Fireworks 6.jpg","pic"
"443","30064",10,100,100,80,30,"Flood 1.jpg","pic"
"444","30064",0,8,10,0,15,"Rocks 1.jpg","pic"
"445","30064",0,0,0,0,0,"Beach 1.jpg","pic"
"446","30064",40,50,70,100,100,"Garbage dump 1.jpg","pic"
"447","30064",0,30,55,100,50,"Dirt 1.jpg","pic"
"448","30064",6,30,100,100,70,"Fire 10.jpg","pic"
"449","32392",19,0,2,7,15,"Prison 2.jpg","pic"
"450","32392",0,0,12,17,5,"Ferret 1.jpg","pic"
"451","32392",0,0,1,0,0,"Heart 3.jpg","pic"
"452","32392",0,1,0,0,0,"Dirt 1.jpg","pic"
"453","32392",7,14,0,7,4,"Flood 1.jpg","pic"
"454","32392",0,0,0,1,0,"Rainbow 2.jpg","pic"
"455","32392",2,6,0,0,4,"Toilet 4.jpg","pic"
"456","32392",0,0,0,0,0,"Lake 12.jpg","pic"
"457","32392",0,6,0,0,9,"Fire 10.jpg","pic"
"458","32392",0,0,0,4,0,"Beach 1.jpg","pic"
"459","32392",0,16,2,15,22,"Destruction 2.jpg","pic"
"460","32392",0,0,0,0,0,"Clean 1.jpg","pic"
"461","32392",0,0,0,1,0,"Rocks 1.jpg","pic"
"462","32392",0,0,9,22,4,"Fireworks 6.jpg","pic"
"463","32392",0,20,7,13,21,"Garbage dump 1.jpg","pic"
"464","32392",0,0,0,9,0,"Snow 1.jpg","pic"
"465","32875",0,0,0,0,0,"Rainbow 2.jpg","pic"
"466","32875",15,16,62,12,0,"Ferret 1.jpg","pic"
"467","32875",0,0,0,0,0,"Fireworks 6.jpg","pic"
"468","32875",0,0,0,0,0,"Beach 1.jpg","pic"
"469","32875",30,20,13,16,31,"Dirt 1.jpg","pic"
"470","32875",80,69,83,47,43,"Prison 2.jpg","pic"
"471","32875",26,45,61,42,45,"Fire 10.jpg","pic"
"472","32875",0,0,0,0,0,"Lake 12.jpg","pic"
"473","32875",31,33,52,42,33,"Garbage dump 1.jpg","pic"
"474","32875",8,33,48,19,36,"Flood 1.jpg","pic"
"475","32875",78,49,94,61,58,"Toilet 4.jpg","pic"
"476","32875",52,38,46,16,54,"Destruction 2.jpg","pic"
"477","32875",0,6,0,0,0,"Snow 1.jpg","pic"
"478","32875",0,7,0,6,0,"Heart 3.jpg","pic"
"479","32875",0,0,0,0,0,"Clean 1.jpg","pic"
"480","32875",5,0,13,24,0,"Rocks 1.jpg","pic"
"481","31654",81,44,10,68,79,"Flood 1.jpg","pic"
"482","31654",0,4,0,4,0,"Lake 12.jpg","pic"
"483","31654",0,0,0,18,0,"Clean 1.jpg","pic"
"484","31654",81,36,65,88,59,"Prison 2.jpg","pic"
"485","31654",23,62,11,31,22,"Fire 10.jpg","pic"
"486","31654",0,5,0,0,6,"Snow 1.jpg","pic"
"487","31654",72,68,20,38,89,"Garbage dump 1.jpg","pic"
"488","31654",19,40,33,62,75,"Ferret 1.jpg","pic"
"489","31654",33,23,31,22,18,"Heart 3.jpg","pic"
"490","31654",0,8,8,19,4,"Beach 1.jpg","pic"
"491","31654",8,12,25,36,14,"Fireworks 6.jpg","pic"
"492","31654",71,28,30,81,45,"Toilet 4.jpg","pic"
"493","31654",78,32,42,87,19,"Dirt 1.jpg","pic"
"494","31654",91,65,58,81,85,"Destruction 2.jpg","pic"
"495","31654",7,1,0,0,3,"Rainbow 2.jpg","pic"
"496","31654",4,0,0,0,0,"Rocks 1.jpg","pic"
"497","32791",0,0,0,0,0,"Rocks 1.jpg","pic"
"498","32791",75,1,59,27,64,"Beach 1.jpg","pic"
"499","32791",0,0,0,36,15,"Snow 1.jpg","pic"
"500","32791",0,0,0,0,0,"Clean 1.jpg","pic"
"501","32791",0,0,0,0,0,"Lake 12.jpg","pic"
"502","32791",0,0,0,0,0,"Fire 10.jpg","pic"
"503","32791",58,18,0,0,0,"Toilet 4.jpg","pic"
"504","32791",44,0,89,63,96,"Rainbow 2.jpg","pic"
"505","32791",99,98,99,100,97,"Prison 2.jpg","pic"
"506","32791",4,55,80,19,30,"Dirt 1.jpg","pic"
"507","32791",23,27,0,56,78,"Garbage dump 1.jpg","pic"
"508","32791",98,99,0,0,100,"Destruction 2.jpg","pic"
"509","32791",0,39,0,0,0,"Fireworks 6.jpg","pic"
"510","32791",0,70,3,0,36,"Heart 3.jpg","pic"
"511","32791",22,0,82,57,14,"Ferret 1.jpg","pic"
"512","32791",15,60,6,0,85,"Flood 1.jpg","pic"
"513","32854",21,64,47,56,29,"Ferret 1.jpg","pic"
"514","32854",68,88,54,74,91,"Prison 2.jpg","pic"
"515","32854",8,14,3,1,12,"Snow 1.jpg","pic"
"516","32854",13,29,6,11,3,"Garbage dump 1.jpg","pic"
"517","32854",2,1,0,2,0,"Heart 3.jpg","pic"
"518","32854",2,9,1,0,3,"Lake 12.jpg","pic"
"519","32854",34,30,36,35,23,"Fire 10.jpg","pic"
"520","32854",67,98,99,97,98,"Destruction 2.jpg","pic"
"521","32854",66,57,38,57,47,"Flood 1.jpg","pic"
"522","32854",1,4,3,0,2,"Clean 1.jpg","pic"
"523","32854",0,2,2,2,1,"Rainbow 2.jpg","pic"
"524","32854",7,23,50,71,27,"Toilet 4.jpg","pic"
"525","32854",8,2,3,8,1,"Fireworks 6.jpg","pic"
"526","32854",28,1,1,25,5,"Dirt 1.jpg","pic"
"527","32854",11,15,16,12,11,"Rocks 1.jpg","pic"
"528","32854",1,0,1,1,1,"Beach 1.jpg","pic"
"529","31621",0,2,2,1,1,"Rainbow 2.jpg","pic"
"530","31621",1,13,3,1,3,"Fire 10.jpg","pic"
"531","31621",2,1,0,1,0,"Clean 1.jpg","pic"
"532","31621",1,2,2,11,3,"Ferret 1.jpg","pic"
"533","31621",0,23,0,1,20,"Garbage dump 1.jpg","pic"
"534","31621",1,1,1,0,1,"Toilet 4.jpg","pic"
"535","31621",3,19,1,2,2,"Prison 2.jpg","pic"
"536","31621",0,0,1,1,0,"Lake 12.jpg","pic"
"537","31621",0,0,0,1,0,"Rocks 1.jpg","pic"
"538","31621",1,52,0,1,19,"Destruction 2.jpg","pic"
"539","31621",0,1,1,0,3,"Heart 3.jpg","pic"
"540","31621",0,0,0,0,0,"Fireworks 6.jpg","pic"
"541","31621",1,50,10,11,32,"Dirt 1.jpg","pic"
"542","31621",1,1,1,3,1,"Snow 1.jpg","pic"
"543","31621",0,1,1,0,1,"Beach 1.jpg","pic"
"544","31621",0,47,16,68,42,"Flood 1.jpg","pic"
"545","32395",21,14,37,43,20,"Heart 3.jpg","pic"
"546","32395",12,67,74,72,68,"Ferret 1.jpg","pic"
"547","32395",11,6,8,16,6,"Clean 1.jpg","pic"
"548","32395",13,5,23,18,8,"Snow 1.jpg","pic"
"549","32395",18,5,50,11,20,"Lake 12.jpg","pic"
"550","32395",82,39,100,87,24,"Toilet 4.jpg","pic"
"551","32395",84,80,78,86,85,"Garbage dump 1.jpg","pic"
"552","32395",11,10,8,6,8,"Rocks 1.jpg","pic"
"553","32395",96,98,98,97,100,"Flood 1.jpg","pic"
"554","32395",84,19,77,81,41,"Prison 2.jpg","pic"
"555","32395",96,94,95,96,84,"Destruction 2.jpg","pic"
"556","32395",72,55,83,71,69,"Fire 10.jpg","pic"
"557","32395",1,2,1,5,2,"Rainbow 2.jpg","pic"
"558","32395",2,1,2,1,0,"Beach 1.jpg","pic"
"559","32395",17,17,82,85,20,"Dirt 1.jpg","pic"
"560","32395",3,7,39,19,6,"Fireworks 6.jpg","pic"
"561","32617",2,0,0,0,7,"Lake 12.jpg","pic"
"562","32617",12,10,16,14,17,"Dirt 1.jpg","pic"
"563","32617",4,2,2,4,3,"Snow 1.jpg","pic"
"564","32617",1,6,24,19,4,"Prison 2.jpg","pic"
"565","32617",24,40,18,36,64,"Destruction 2.jpg","pic"
"566","32617",2,3,2,7,1,"Fireworks 6.jpg","pic"
"567","32617",4,5,4,5,1,"Rainbow 2.jpg","pic"
"568","32617",25,36,33,61,48,"Flood 1.jpg","pic"
"569","32617",5,5,4,3,2,"Clean 1.jpg","pic"
"570","32617",4,1,3,4,2,"Rocks 1.jpg","pic"
"571","32617",3,1,13,3,3,"Beach 1.jpg","pic"
"572","32617",3,2,4,3,4,"Heart 3.jpg","pic"
"573","32617",15,23,15,11,7,"Garbage dump 1.jpg","pic"
"574","32617",20,13,33,61,41,"Toilet 4.jpg","pic"
"575","32617",70,35,54,67,63,"Fire 10.jpg","pic"
"576","32617",17,3,48,34,43,"Ferret 1.jpg","pic"
"577","30022",30,20,10,30,20,"Rainbow 2.jpg","pic"
"578","30022",0,50,0,0,30,"Fireworks 6.jpg","pic"
"579","30022",40,35,35,50,50,"Flood 1.jpg","pic"
"580","30022",0,0,45,40,20,"Ferret 1.jpg","pic"
"581","30022",35,20,0,10,0,"Toilet 4.jpg","pic"
"582","30022",25,10,0,0,0,"Snow 1.jpg","pic"
"583","30022",80,50,50,80,29,"Prison 2.jpg","pic"
"584","30022",50,50,30,50,30,"Garbage dump 1.jpg","pic"
"585","30022",15,30,15,50,20,"Dirt 1.jpg","pic"
"586","30022",0,0,0,0,0,"Beach 1.jpg","pic"
"587","30022",100,80,80,100,100,"Destruction 2.jpg","pic"
"588","30022",0,0,0,0,0,"Rocks 1.jpg","pic"
"589","30022",0,0,0,0,0,"Clean 1.jpg","pic"
"590","30022",0,10,0,0,0,"Heart 3.jpg","pic"
"591","30022",0,0,0,0,0,"Lake 12.jpg","pic"
"592","30022",40,50,0,30,35,"Fire 10.jpg","pic"
"593","32572",49,7,0,30,0,"Heart 3.jpg","pic"
"594","32572",0,0,0,0,8,"Dirt 1.jpg","pic"
"595","32572",0,0,0,0,0,"Clean 1.jpg","pic"
"596","32572",25,0,0,26,0,"Beach 1.jpg","pic"
"597","32572",0,0,0,0,0,"Rocks 1.jpg","pic"
"598","32572",48,41,52,39,51,"Destruction 2.jpg","pic"
"599","32572",39,46,0,54,39,"Garbage dump 1.jpg","pic"
"600","32572",29,0,84,44,84,"Ferret 1.jpg","pic"
"601","32572",72,51,48,52,60,"Toilet 4.jpg","pic"
"602","32572",52,1,56,42,22,"Fire 10.jpg","pic"
"603","32572",18,1,2,17,3,"Rainbow 2.jpg","pic"
"604","32572",0,1,1,0,1,"Lake 12.jpg","pic"
"605","32572",0,1,1,1,0,"Snow 1.jpg","pic"
"606","32572",2,1,1,0,1,"Fireworks 6.jpg","pic"
"607","32572",70,69,56,63,50,"Flood 1.jpg","pic"
"608","32572",78,81,76,63,68,"Prison 2.jpg","pic"
"609","TEAM_YA_045",77,88,61,49,69,"Destruction 2.jpg","pic"
"610","TEAM_YA_045",0,0,0,0,0,"Rocks 1.jpg","pic"
"611","TEAM_YA_045",0,0,0,0,0,"Beach 1.jpg","pic"
"612","TEAM_YA_045",33,42,43,4,38,"Flood 1.jpg","pic"
"613","TEAM_YA_045",16,16,0,0,0,"Toilet 4.jpg","pic"
"614","TEAM_YA_045",0,0,0,0,0,"Dirt 1.jpg","pic"
"615","TEAM_YA_045",22,0,12,35,0,"Fireworks 6.jpg","pic"
"616","TEAM_YA_045",23,8,13,35,0,"Prison 2.jpg","pic"
"617","TEAM_YA_045",0,0,0,0,0,"Snow 1.jpg","pic"
"618","TEAM_YA_045",0,0,0,0,0,"Clean 1.jpg","pic"
"619","TEAM_YA_045",16,9,5,0,0,"Rainbow 2.jpg","pic"
"620","TEAM_YA_045",0,0,0,0,0,"Lake 12.jpg","pic"
"621","TEAM_YA_045",0,0,0,0,0,"Heart 3.jpg","pic"
"622","TEAM_YA_045",28,15,17,18,13,"Fire 10.jpg","pic"
"623","TEAM_YA_045",9,0,41,25,0,"Ferret 1.jpg","pic"
"624","TEAM_YA_045",24,11,19,17,10,"Garbage dump 1.jpg","pic"
"625","31930",19,16,18,14,16,"Lake 12.jpg","pic"
"626","31930",56,48,61,68,34,"Toilet 4.jpg","pic"
"627","31930",4,1,2,3,5,"Beach 1.jpg","pic"
"628","31930",59,8,5,68,5,"Garbage dump 1.jpg","pic"
"629","31930",16,15,0,13,8,"Clean 1.jpg","pic"
"630","31930",5,5,3,4,2,"Dirt 1.jpg","pic"
"631","31930",54,73,42,8,58,"Destruction 2.jpg","pic"
"632","31930",3,5,2,4,1,"Fireworks 6.jpg","pic"
"633","31930",2,1,0,1,8,"Rocks 1.jpg","pic"
"634","31930",2,1,80,61,26,"Ferret 1.jpg","pic"
"635","31930",2,0,2,1,3,"Fire 10.jpg","pic"
"636","31930",1,0,2,1,4,"Rainbow 2.jpg","pic"
"637","31930",2,2,2,2,2,"Snow 1.jpg","pic"
"638","31930",54,31,21,53,19,"Flood 1.jpg","pic"
"639","31930",3,1,2,2,3,"Heart 3.jpg","pic"
"640","31930",44,1,18,61,2,"Prison 2.jpg","pic"
"641","32884",11,10,2,10,1,"Clean 1.jpg","pic"
"642","32884",85,81,87,65,65,"Destruction 2.jpg","pic"
"643","32884",1,1,1,0,2,"Heart 3.jpg","pic"
"644","32884",1,0,1,1,0,"Lake 12.jpg","pic"
"645","32884",45,47,33,44,32,"Flood 1.jpg","pic"
"646","32884",7,9,2,7,2,"Toilet 4.jpg","pic"
"647","32884",5,2,2,7,2,"Snow 1.jpg","pic"
"648","32884",0,1,2,1,1,"Fireworks 6.jpg","pic"
"649","32884",3,2,2,3,3,"Beach 1.jpg","pic"
"650","32884",64,70,58,61,57,"Garbage dump 1.jpg","pic"
"651","32884",1,0,0,2,0,"Rainbow 2.jpg","pic"
"652","32884",1,0,1,1,1,"Ferret 1.jpg","pic"
"653","32884",1,2,37,3,3,"Dirt 1.jpg","pic"
"654","32884",24,11,22,4,13,"Fire 10.jpg","pic"
"655","32884",3,0,0,1,1,"Prison 2.jpg","pic"
"656","32884",1,0,2,3,3,"Rocks 1.jpg","pic"
"657","30349",1,45,22,30,35,"Fire 10.jpg","pic"
"658","30349",0,2,0,1,0,"Clean 1.jpg","pic"
"659","30349",83,59,26,20,64,"Flood 1.jpg","pic"
"660","30349",0,0,0,1,0,"Fireworks 6.jpg","pic"
"661","30349",0,0,1,0,0,"Heart 3.jpg","pic"
"662","30349",0,0,0,0,0,"Lake 12.jpg","pic"
"663","30349",58,92,85,68,88,"Destruction 2.jpg","pic"
"664","30349",1,2,1,0,1,"Beach 1.jpg","pic"
"665","30349",51,62,2,1,27,"Dirt 1.jpg","pic"
"666","30349",49,59,38,37,67,"Rainbow 2.jpg","pic"
"667","30349",29,15,1,3,1,"Snow 1.jpg","pic"
"668","30349",9,5,6,13,74,"Ferret 1.jpg","pic"
"669","30349",64,72,39,66,74,"Rocks 1.jpg","pic"
"670","30349",91,92,49,48,88,"Garbage dump 1.jpg","pic"
"671","30349",62,58,28,45,55,"Toilet 4.jpg","pic"
"672","30349",73,85,82,80,88,"Prison 2.jpg","pic"
"673","32275",0,0,0,0,0,"Rainbow 2.jpg","pic"
"674","32275",0,0,0,0,0,"Clean 1.jpg","pic"
"675","32275",12,5,0,21,0,"Garbage dump 1.jpg","pic"
"676","32275",0,0,0,0,0,"Heart 3.jpg","pic"
"677","32275",0,0,0,0,0,"Dirt 1.jpg","pic"
"678","32275",0,0,43,0,0,"Fire 10.jpg","pic"
"679","32275",0,0,14,47,10,"Flood 1.jpg","pic"
"680","32275",0,0,0,0,0,"Snow 1.jpg","pic"
"681","32275",0,0,0,16,34,"Toilet 4.jpg","pic"
"682","32275",0,26,71,10,22,"Destruction 2.jpg","pic"
"683","32275",11,0,0,0,0,"Prison 2.jpg","pic"
"684","32275",0,0,0,0,0,"Lake 12.jpg","pic"
"685","32275",0,0,0,0,0,"Rocks 1.jpg","pic"
"686","32275",0,0,48,0,0,"Ferret 1.jpg","pic"
"687","32275",0,5,0,0,0,"Beach 1.jpg","pic"
"688","32275",0,0,0,0,0,"Fireworks 6.jpg","pic"
"689","29911",37,36,32,50,17,"Rocks 1.jpg","pic"
"690","29911",30,21,35,35,15,"Snow 1.jpg","pic"
"691","29911",24,15,26,42,19,"Heart 3.jpg","pic"
"692","29911",5,88,98,91,96,"Garbage dump 1.jpg","pic"
"693","29911",10,5,16,13,16,"Lake 12.jpg","pic"
"694","29911",29,83,70,69,83,"Dirt 1.jpg","pic"
"695","29911",53,96,82,83,71,"Fire 10.jpg","pic"
"696","29911",54,33,72,78,88,"Destruction 2.jpg","pic"
"697","29911",25,43,35,48,30,"Fireworks 6.jpg","pic"
"698","29911",69,21,89,78,45,"Ferret 1.jpg","pic"
"699","29911",3,5,0,3,10,"Beach 1.jpg","pic"
"700","29911",31,31,20,35,30,"Rainbow 2.jpg","pic"
"701","29911",25,59,66,77,64,"Prison 2.jpg","pic"
"702","29911",45,87,78,77,62,"Flood 1.jpg","pic"
"703","29911",47,34,44,50,61,"Clean 1.jpg","pic"
"704","29911",78,73,53,76,52,"Toilet 4.jpg","pic"
"705","32332",30,10,35,30,0,"Prison 2.jpg","pic"
"706","32332",0,0,0,0,0,"Rocks 1.jpg","pic"
"707","32332",0,0,10,0,5,"Dirt 1.jpg","pic"
"708","32332",0,0,0,0,0,"Rainbow 2.jpg","pic"
"709","32332",0,0,0,20,15,"Toilet 4.jpg","pic"
"710","32332",0,0,0,10,0,"Beach 1.jpg","pic"
"711","32332",0,0,0,0,0,"Garbage dump 1.jpg","pic"
"712","32332",0,0,0,15,0,"Fireworks 6.jpg","pic"
"713","32332",0,0,30,0,5,"Ferret 1.jpg","pic"
"714","32332",0,0,0,0,0,"Heart 3.jpg","pic"
"715","32332",20,30,5,30,5,"Destruction 2.jpg","pic"
"716","32332",0,0,0,0,0,"Clean 1.jpg","pic"
"717","32332",0,0,0,0,0,"Lake 12.jpg","pic"
"718","32332",0,5,5,20,0,"Fire 10.jpg","pic"
"719","32332",0,0,0,0,0,"Snow 1.jpg","pic"
"720","32332",20,10,0,5,0,"Flood 1.jpg","pic"
"721","TEAM_YA_028",1,1,0,0,0,"Fireworks 6.jpg","pic"
"722","TEAM_YA_028",19,42,37,24,42,"Flood 1.jpg","pic"
"723","TEAM_YA_028",34,43,8,35,41,"Destruction 2.jpg","pic"
"724","TEAM_YA_028",3,1,24,31,11,"Fire 10.jpg","pic"
"725","TEAM_YA_028",0,0,0,0,1,"Rainbow 2.jpg","pic"
"726","TEAM_YA_028",48,39,60,35,38,"Prison 2.jpg","pic"
"727","TEAM_YA_028",0,0,0,0,0,"Clean 1.jpg","pic"
"728","TEAM_YA_028",0,0,1,0,0,"Lake 12.jpg","pic"
"729","TEAM_YA_028",1,1,0,0,0,"Heart 3.jpg","pic"
"730","TEAM_YA_028",71,53,0,1,63,"Garbage dump 1.jpg","pic"
"731","TEAM_YA_028",0,0,0,0,0,"Dirt 1.jpg","pic"
"732","TEAM_YA_028",0,1,24,1,1,"Snow 1.jpg","pic"
"733","TEAM_YA_028",0,0,0,0,1,"Rocks 1.jpg","pic"
"734","TEAM_YA_028",0,0,0,0,0,"Beach 1.jpg","pic"
"735","TEAM_YA_028",0,0,30,67,33,"Ferret 1.jpg","pic"
"736","TEAM_YA_028",0,0,60,87,34,"Toilet 4.jpg","pic"
"737","30070",10,15,45,65,85,"Dirt 1.jpg","pic"
"738","30070",10,10,10,10,20,"Snow 1.jpg","pic"
"739","30070",15,25,55,35,60,"Fireworks 6.jpg","pic"
"740","30070",90,90,85,85,80,"Fire 10.jpg","pic"
"741","30070",85,60,65,80,75,"Flood 1.jpg","pic"
"742","30070",70,70,90,85,95,"Prison 2.jpg","pic"
"743","30070",90,80,90,70,80,"Destruction 2.jpg","pic"
"744","30070",30,30,60,80,30,"Ferret 1.jpg","pic"
"745","30070",35,15,15,30,20,"Garbage dump 1.jpg","pic"
"746","30070",30,30,35,35,35,"Heart 3.jpg","pic"
"747","30070",10,10,10,10,10,"Clean 1.jpg","pic"
"748","30070",25,25,25,25,40,"Rocks 1.jpg","pic"
"749","30070",30,30,60,15,20,"Lake 12.jpg","pic"
"750","30070",20,20,50,70,35,"Beach 1.jpg","pic"
"751","30070",15,35,20,35,20,"Rainbow 2.jpg","pic"
"752","30070",70,60,85,90,95,"Toilet 4.jpg","pic"
"753","31231",72,85,56,59,73,"Destruction 2.jpg","pic"
"754","31231",0,0,31,36,0,"Ferret 1.jpg","pic"
"755","31231",0,0,0,0,0,"Lake 12.jpg","pic"
"756","31231",0,0,0,14,0,"Rainbow 2.jpg","pic"
"757","31231",45,61,9,35,24,"Garbage dump 1.jpg","pic"
"758","31231",0,0,0,0,0,"Beach 1.jpg","pic"
"759","31231",48,72,27,50,58,"Flood 1.jpg","pic"
"760","31231",42,23,21,20,62,"Toilet 4.jpg","pic"
"761","31231",0,0,0,0,0,"Rocks 1.jpg","pic"
"762","31231",0,0,0,1,0,"Heart 3.jpg","pic"
"763","31231",0,47,40,70,64,"Fire 10.jpg","pic"
"764","31231",0,0,0,23,0,"Fireworks 6.jpg","pic"
"765","31231",53,18,54,64,18,"Prison 2.jpg","pic"
"766","31231",0,0,0,0,0,"Snow 1.jpg","pic"
"767","31231",0,0,0,22,0,"Dirt 1.jpg","pic"
"768","31231",0,0,0,0,0,"Clean 1.jpg","pic"
"769","32266",0,0,0,0,0,"Snow 1.jpg","pic"
"770","32266",0,0,9,0,0,"Ferret 1.jpg","pic"
"771","32266",16,0,17,50,11,"Toilet 4.jpg","pic"
"772","32266",0,0,0,0,0,"Heart 3.jpg","pic"
"773","32266",0,0,0,0,0,"Clean 1.jpg","pic"
"774","32266",33,68,0,0,20,"Flood 1.jpg","pic"
"775","32266",0,0,0,0,0,"Rocks 1.jpg","pic"
"776","32266",0,0,0,17,8,"Dirt 1.jpg","pic"
"777","32266",53,75,57,53,70,"Prison 2.jpg","pic"
"778","32266",0,0,7,0,0,"Lake 12.jpg","pic"
"779","32266",0,0,2,0,0,"Beach 1.jpg","pic"
"780","32266",0,34,0,9,5,"Garbage dump 1.jpg","pic"
"781","32266",0,0,0,0,0,"Rainbow 2.jpg","pic"
"782","32266",0,0,21,10,0,"Fireworks 6.jpg","pic"
"783","32266",0,37,12,0,39,"Destruction 2.jpg","pic"
"784","32266",0,65,23,0,29,"Fire 10.jpg","pic"
"785","30292",5,0,40,30,0,"Lake 12.jpg","pic"
"786","30292",0,0,5,0,0,"Fireworks 6.jpg","pic"
"787","30292",0,0,15,25,0,"Rainbow 2.jpg","pic"
"788","30292",0,0,25,25,0,"Beach 1.jpg","pic"
"789","30292",0,50,75,75,35,"Dirt 1.jpg","pic"
"790","30292",0,60,40,55,70,"Garbage dump 1.jpg","pic"
"791","30292",10,0,4,0,0,"Heart 3.jpg","pic"
"792","30292",0,0,15,30,0,"Rocks 1.jpg","pic"
"793","30292",0,0,0,0,0,"Clean 1.jpg","pic"
"794","30292",50,15,85,90,55,"Toilet 4.jpg","pic"
"795","30292",50,10,60,70,15,"Prison 2.jpg","pic"
"796","30292",0,0,0,0,0,"Snow 1.jpg","pic"
"797","30292",90,100,90,90,100,"Destruction 2.jpg","pic"
"798","30292",12,16,14,10,10,"Fire 10.jpg","pic"
"799","30292",50,80,70,90,85,"Flood 1.jpg","pic"
"800","30292",0,0,45,55,0,"Ferret 1.jpg","pic"
"801","31984",89,27,83,99,1,"Toilet 4.jpg","pic"
"802","31984",0,1,1,0,2,"Beach 1.jpg","pic"
"803","31984",5,3,1,5,2,"Clean 1.jpg","pic"
"804","31984",1,0,2,0,3,"Fireworks 6.jpg","pic"
"805","31984",83,82,55,78,0,"Flood 1.jpg","pic"
"806","31984",51,2,66,46,45,"Ferret 1.jpg","pic"
"807","31984",0,0,0,0,0,"Lake 12.jpg","pic"
"808","31984",24,2,2,2,0,"Rainbow 2.jpg","pic"
"809","31984",16,34,15,2,26,"Snow 1.jpg","pic"
"810","31984",25,23,78,44,26,"Heart 3.jpg","pic"
"811","31984",49,49,86,77,100,"Destruction 2.jpg","pic"
"812","31984",77,67,67,73,73,"Dirt 1.jpg","pic"
"813","31984",2,0,2,2,2,"Rocks 1.jpg","pic"
"814","31984",73,6,71,40,35,"Fire 10.jpg","pic"
"815","31984",97,98,100,99,68,"Prison 2.jpg","pic"
"816","31984",50,78,64,33,29,"Garbage dump 1.jpg","pic"
"817","30955",26,24,62,62,64,"Rocks 1.jpg","pic"
"818","30955",0,7,42,62,18,"Ferret 1.jpg","pic"
"819","30955",21,50,0,64,66,"Dirt 1.jpg","pic"
"820","30955",0,0,41,49,0,"Fireworks 6.jpg","pic"
"821","30955",24,11,0,0,0,"Snow 1.jpg","pic"
"822","30955",25,3,0,0,9,"Rainbow 2.jpg","pic"
"823","30955",28,41,8,8,0,"Clean 1.jpg","pic"
"824","30955",60,41,74,82,72,"Destruction 2.jpg","pic"
"825","30955",77,64,49,73,73,"Garbage dump 1.jpg","pic"
"826","30955",48,51,62,72,26,"Fire 10.jpg","pic"
"827","30955",8,12,6,9,6,"Beach 1.jpg","pic"
"828","30955",21,23,76,76,22,"Toilet 4.jpg","pic"
"829","30955",73,76,51,49,39,"Flood 1.jpg","pic"
"830","30955",60,63,88,86,17,"Prison 2.jpg","pic"
"831","30955",42,51,55,14,24,"Heart 3.jpg","pic"
"832","30955",21,9,9,5,13,"Lake 12.jpg","pic"
"833","31978",56,70,71,76,80,"Destruction 2.jpg","pic"
"834","31978",55,66,71,89,84,"Fire 10.jpg","pic"
"835","31978",76,75,78,69,77,"Prison 2.jpg","pic"
"836","31978",0,0,0,0,3,"Rainbow 2.jpg","pic"
"837","31978",46,7,2,45,3,"Snow 1.jpg","pic"
"838","31978",79,83,87,79,67,"Flood 1.jpg","pic"
"839","31978",43,67,66,79,56,"Toilet 4.jpg","pic"
"840","31978",7,9,49,82,6,"Ferret 1.jpg","pic"
"841","31978",16,7,9,15,6,"Fireworks 6.jpg","pic"
"842","31978",10,9,9,11,8,"Rocks 1.jpg","pic"
"843","31978",17,11,43,56,12,"Heart 3.jpg","pic"
"844","31978",7,8,7,13,14,"Lake 12.jpg","pic"
"845","31978",7,3,1,12,3,"Clean 1.jpg","pic"
"846","31978",81,94,95,74,90,"Garbage dump 1.jpg","pic"
"847","31978",16,51,53,73,50,"Dirt 1.jpg","pic"
"848","31978",5,16,13,8,52,"Beach 1.jpg","pic"
"849","32920",73,72,72,75,19,"Destruction 2.jpg","pic"
"850","32920",51,51,49,56,51,"Heart 3.jpg","pic"
"851","32920",50,50,51,51,47,"Fire 10.jpg","pic"
"852","32920",54,56,58,54,35,"Toilet 4.jpg","pic"
"853","32920",72,75,71,72,32,"Garbage dump 1.jpg","pic"
"854","32920",67,64,62,66,33,"Prison 2.jpg","pic"
"855","32920",23,22,20,21,71,"Rainbow 2.jpg","pic"
"856","32920",43,50,48,45,53,"Flood 1.jpg","pic"
"857","32920",12,12,11,8,10,"Dirt 1.jpg","pic"
"858","32920",16,13,13,14,72,"Rocks 1.jpg","pic"
"859","32920",16,17,12,17,73,"Beach 1.jpg","pic"
"860","32920",12,13,13,13,86,"Fireworks 6.jpg","pic"
"861","32920",19,18,18,20,80,"Clean 1.jpg","pic"
"862","32920",16,14,12,17,76,"Ferret 1.jpg","pic"
"863","32920",7,6,6,9,6,"Lake 12.jpg","pic"
"864","32920",8,13,7,8,82,"Snow 1.jpg","pic"
"865","29998",60,5,35,64,4,"Snow 1.jpg","pic"
"866","29998",73,52,91,61,56,"Prison 2.jpg","pic"
"867","29998",30,29,64,77,58,"Fire 10.jpg","pic"
"868","29998",22,21,0,0,0,"Rocks 1.jpg","pic"
"869","29998",0,0,0,0,0,"Beach 1.jpg","pic"
"870","29998",0,0,0,29,0,"Fireworks 6.jpg","pic"
